time_ms,pos_step,angle_deg,target_step
1930,-426,0.000,-394
1935,-416,0.000,-385
1940,-407,0.000,-376
1945,-397,0.000,-368
1950,-388,0.000,-359
1955,-378,0.000,-351
1960,-369,0.000,-342
1965,-360,0.000,-334
1970,-350,0.000,-326
1975,-341,0.000,-318
1980,-333,0.000,-310
1985,-324,0.000,-302
1990,-316,0.000,-295
1995,-308,0.000,-287
2000,-300,0.000,-279
2005,-292,0.000,-271
2010,-284,0.000,-265
2015,-276,0.000,-258
2020,-268,0.000,-251
2025,-261,0.000,-244
2030,-253,0.000,-237
2035,-246,0.000,-229
2040,-239,0.000,-223
2045,-232,0.000,-217
2050,-225,0.000,-211
2055,-218,0.000,-204
2060,-211,0.000,-199
2065,-205,0.000,-193
2070,-198,0.000,-187
2075,-192,0.000,-181
2080,-186,0.000,-175
2085,-180,0.000,-170
2090,-174,0.000,-164
2095,-168,0.000,-159
2100,-163,0.000,-153
2105,-157,0.000,-148
2110,-151,0.000,-143
2115,-146,0.000,-138
2120,-141,0.000,-133
2125,-136,0.000,-129
2130,-131,0.000,-124
2135,-126,0.000,-119
2140,-121,0.000,-115
2145,-116,0.000,-111
2150,-111,0.000,-106
2155,-107,0.000,-102
2160,-102,0.000,-98
2165,-98,0.000,-94
2170,-94,0.000,-90
2175,-90,0.000,-87
2180,-87,0.000,-83
2185,-83,0.000,-79
2190,-79,0.000,-76
2195,-75,0.000,-73
2200,-72,0.000,-69
2205,-69,0.000,-66
2210,-65,0.000,-63
2215,-62,0.000,-60
2220,-59,0.000,-57
2225,-56,0.000,-54
2230,-53,0.000,-52
2235,-50,0.000,-49
2240,-48,0.000,-46
2245,-45,0.000,-44
2250,-43,0.000,-42
2255,-40,0.000,-39
2260,-38,0.000,-37
2265,-36,0.000,-35
2270,-33,0.000,-33
2275,-32,0.000,-31
2280,-30,0.000,-29
2285,-28,0.000,-27
2290,-26,0.000,-25
2295,-25,0.000,-24
2300,-23,0.000,-22
2305,-21,0.000,-20
2310,-20,0.000,-19
2315,-18,0.000,-18
2320,-17,0.000,-16
2325,-15,0.000,-15
2330,-14,0.000,-14
2335,-13,0.000,-13
2340,-12,0.000,-12
2345,-11,0.000,-11
2350,-10,0.000,-10
2355,-9,0.000,-9
2360,-8,0.000,-8
2365,-7,0.000,-7
2370,-6,0.000,-6
2375,-6,0.000,-6
2380,-5,0.000,-5
2385,-4,0.000,-4
2390,-4,0.000,-4
2395,-3,0.000,-3
2400,-3,0.000,-3
2405,-3,0.000,-3
2410,-2,0.000,-2
2415,-2,0.000,-2
2420,-2,0.000,-2
2425,-1,0.000,-1
2430,-1,0.000,-1
2435,-1,0.000,-1
2440,-1,0.000,-1
2445,-1,0.000,-1
2450,0,0.000,0
2455,0,0.000,0
2460,0,0.000,0
2465,0,0.000,0
2470,0,0.000,0
2475,0,0.000,0
2480,0,0.000,0
2485,0,0.000,0
2490,0,0.000,0
2495,0,0.000,0
2500,0,0.000,0
